row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,porduct_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_calc,diff
4695,US-2015-138121,17/12/2015,17/12/2015,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10000320,Office Supplies,Binders,Gbc Plastic Binding Combs,29.52,4,0.0,14.46,11.808,-2.65
4696,US-2015-138121,17/12/2015,17/12/2015,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,302.94,3,0.0,48.47,121.176,72.71
4697,US-2015-138121,17/12/2015,17/12/2015,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,142.36,2,0.0,38.44,56.94400000000001,18.5
4698,US-2015-138121,17/12/2015,17/12/2015,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",546.66,9,0.0,136.67,218.664,81.99
4699,US-2015-138121,17/12/2015,17/12/2015,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look Or Clear Contemporary Contour Shape Chair Mats",212.13,3,0.0,14.85,84.852,70.0
4700,CA-2017-140298,11/05/2017,17/05/2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,5.25,2,0.2,0.59,2.1,1.51
4701,CA-2017-140298,11/05/2017,17/05/2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,74.42,2,0.2,-14.88,29.768,44.65
4702,CA-2017-140298,11/05/2017,17/05/2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,6.85,2,0.2,2.14,2.74,0.6
4703,CA-2017-140298,11/05/2017,17/05/2017,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,8.0,1,0.6,-7.0,3.2,10.2
4704,CA-2016-166240,24/06/2016,28/06/2016,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,77095,Central,OFF-AP-10002082,Office Supplies,Appliances,Holmes Hepa Air Purifier,8.71,2,0.8,-19.6,3.4840000000000004,23.08
4705,CA-2016-158435,17/05/2016,18/05/2016,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors With Black Enamel Handles,65.17,7,0.0,18.9,26.068,7.17
4706,CA-2016-158435,17/05/2016,18/05/2016,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.87,5.848,-1.02
4707,CA-2016-158435,17/05/2016,18/05/2016,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats For Low To Medium Pile Carpets,173.24,4,0.0,17.32,69.296,51.98
4708,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003091,Office Supplies,Binders,Gbc Docubind Tl200 Manual Binding Machine,895.92,5,0.2,302.37,358.368,56.0
4709,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle Ii, Black",130.71,3,0.0,39.21,52.284000000000006,13.07
4710,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,11.68,2,0.0,3.04,4.672,1.63
4711,CA-2017-138149,29/06/2017,30/06/2017,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie Rf Wireless Keyboard And Mouse Combo,62.31,3,0.0,22.43,24.924000000000003,2.49
4712,CA-2014-112403,31/03/2014,31/03/2014,Same Day,JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,0.85,1,0.7,-0.6,0.34,0.94
4713,CA-2014-108273,16/12/2014,21/12/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,36.29,7,0.2,12.7,14.516,1.82
4714,CA-2014-108273,16/12/2014,21/12/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look Or Clear Contemporary Contour Shape Chair Mats",56.57,2,0.6,-74.95,22.628,97.58
4715,CA-2017-121643,18/05/2017,20/05/2017,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10002200,Technology,Phones,Aastra 6757I Ct Wireless Voip Phone,344.7,2,0.2,38.78,137.88,99.1
4716,US-2015-122910,12/05/2015,16/05/2015,Standard Class,LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,80027,West,TEC-PH-10000441,Technology,Phones,Vtech Ds6151,201.58,2,0.2,20.16,80.632,60.47
4717,CA-2017-143126,03/12/2017,07/12/2017,Second Class,CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",521.96,2,0.0,88.73,208.78400000000002,120.05
4718,CA-2015-129042,12/12/2015,17/12/2015,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Baltimore,Maryland,21215,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,8.22,3,0.0,2.22,3.2880000000000003,1.07
4719,CA-2015-109736,10/10/2015,11/10/2015,First Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,45.36,7,0.0,21.77,18.144000000000002,-3.63
4720,CA-2015-142601,18/04/2015,20/04/2015,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0.0,9.47,378.868,369.4
4721,CA-2015-142601,18/04/2015,20/04/2015,Second Class,DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,2,0.0,27.88,24.784000000000002,-3.1
4722,CA-2014-106229,07/06/2014,11/06/2014,Second Class,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.94,3,0.5,-209.77,107.57600000000001,317.35
4723,US-2017-135230,01/09/2017,07/09/2017,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,98103,West,OFF-AR-10001166,Office Supplies,Art,Staples In Misc. Colors,7.58,1,0.0,2.96,3.032,0.07
4724,CA-2016-159653,22/05/2016,22/05/2016,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,30605,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,14.73,3,0.0,7.22,5.892,-1.33
4725,CA-2016-131968,11/11/2016,15/11/2016,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,9.89,2,0.7,-6.92,3.9560000000000004,10.88
4726,CA-2016-131968,11/11/2016,15/11/2016,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.54,3,0.2,50.37,268.616,218.25
4727,CA-2014-119151,25/11/2014,29/11/2014,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets And Add-On Units",1117.92,4,0.0,55.9,447.16800000000006,391.27
4728,CA-2014-119151,25/11/2014,29/11/2014,Second Class,MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",275.95,3,0.2,-37.94,110.38,148.32
4729,CA-2014-123323,07/11/2014,12/11/2014,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.14,7,0.2,46.18,49.256,3.08
4730,CA-2016-124681,18/07/2016,23/07/2016,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10000487,Technology,Accessories,Sandisk Cruzer 4 Gb Usb Flash Drive,15.58,3,0.2,3.31,6.232,2.92
4731,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,212.64,6,0.0,99.94,85.056,-14.88
4732,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,9.87,3,0.0,4.54,3.948,-0.59
4733,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 Gb,53.25,3,0.0,20.77,21.3,0.53
4734,US-2015-103996,29/03/2015,31/03/2015,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3,0.0,9.56,7.968000000000001,-1.59
4735,CA-2016-120530,07/04/2016,12/04/2016,Standard Class,Dl-13600,Dorris Liebe,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.75,3,0.1,146.39,263.5,117.11
4736,CA-2015-155054,13/06/2015,19/06/2015,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10004970,Office Supplies,Binders,"Accohide 3-Ring Binder, Blue, 1""",8.26,2,0.0,3.88,3.3040000000000003,-0.58
4737,CA-2015-155054,13/06/2015,19/06/2015,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,0.0,13.43,11.936,-1.49
4738,CA-2015-155054,13/06/2015,19/06/2015,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key Usb Numeric Keypad,67.98,2,0.0,14.96,27.192000000000004,12.23
4739,CA-2015-105725,18/02/2015,24/02/2015,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels For Dot Matrix Printers, 5000 Labels Per Box, White",61.06,2,0.0,28.09,24.424000000000003,-3.67
4740,CA-2015-105725,18/02/2015,24/02/2015,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.54,1,0.2,-0.89,14.216000000000001,15.11
4741,CA-2017-164364,12/11/2017,16/11/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,9.96,2,0.0,4.58,3.9840000000000004,-0.6
4742,CA-2017-164364,12/11/2017,16/11/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,0.0,2.3,3.6840000000000006,1.38
4743,CA-2017-164364,12/11/2017,16/11/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors With Black Enamel Handles,27.93,3,0.0,8.1,11.172,3.07
4744,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags And Round Head Tacks,7.9,2,0.0,2.53,3.16,0.63
4745,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File For Standard File Folders,221.16,4,0.0,57.5,88.464,30.96
4746,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,Gbc Proclick Punch Binding System,127.96,2,0.0,62.7,51.184,-11.52
4747,CA-2017-168123,05/03/2017,05/03/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,18.69,3,0.0,9.16,7.476000000000001,-1.68
4748,CA-2016-120005,03/03/2016,03/03/2016,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0.0,7.61,10.14,2.53
4749,CA-2016-120005,03/03/2016,03/03/2016,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0.0,12.0,14.112000000000002,2.11
4750,CA-2016-123526,24/12/2016,25/12/2016,First Class,BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0.0,16.03,13.36,-2.67
4751,CA-2016-127649,07/10/2016,09/10/2016,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331Dn Printer,837.6,3,0.2,62.82,335.04,272.22
4752,CA-2016-159989,09/12/2016,13/12/2016,Standard Class,EB-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,37064,South,TEC-PH-10000169,Technology,Phones,Arkon Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.15,16.272000000000002,25.42
4753,CA-2017-103499,20/11/2017,24/11/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen Back Chair With Vinyl Seat,209.57,2,0.2,-23.58,83.828,107.41
4754,US-2015-167220,12/12/2015,16/12/2015,Standard Class,JB-15925,Joni Blumstein,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10002018,Technology,Accessories,Amazonbasics 3-Button Usb Wired Mouse,22.37,4,0.2,6.43,8.948,2.52
4755,CA-2017-126354,03/02/2017,08/02/2017,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10000301,Office Supplies,Binders,Gbc Instant Report Kit,3.88,2,0.7,-2.59,1.552,4.14
4756,CA-2017-126354,03/02/2017,08/02/2017,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 X 11 Blue Bar Computer Printout Paper,115.3,3,0.2,40.35,46.120000000000005,5.77
4757,CA-2017-169817,21/09/2017,25/09/2017,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.91,2,0.7,-1.53,0.764,2.29
4758,US-2017-144582,30/04/2017,05/05/2017,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,61832,Central,OFF-BI-10001575,Office Supplies,Binders,Gbc Linen Binding Covers,43.37,7,0.8,-69.4,17.348,86.75
4759,CA-2014-121573,03/11/2014,07/11/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000984,Technology,Phones,Panasonic Kx-Tg9471B,783.96,4,0.0,219.51,313.58400000000006,94.07
4760,CA-2014-121573,03/11/2014,07/11/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,48.9,2,0.2,18.34,19.560000000000002,1.22
4761,CA-2014-121573,03/11/2014,07/11/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Light Blue",7.86,2,0.2,2.85,3.144,0.29
4762,CA-2016-117660,30/12/2016,04/01/2017,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,5.9,2,0.2,1.99,2.3600000000000003,0.37
4763,CA-2016-117660,30/12/2016,04/01/2017,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,13.71,2,0.2,1.03,5.484000000000001,4.45
4764,CA-2014-112851,17/09/2014,21/09/2014,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" X 12 1/2"", 100/Box",182.94,3,0.0,85.98,73.176,-12.8
4765,CA-2017-123701,24/11/2017,27/11/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10001860,Office Supplies,Art,Bic Liqua Brite Liner,27.76,4,0.0,9.99,11.104000000000001,1.11
4766,CA-2015-118227,24/04/2015,28/04/2015,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001044,Office Supplies,Art,"Boston Ranger #55 Pencil Sharpener, Black",25.99,1,0.0,7.54,10.396,2.86
4767,CA-2015-123155,09/03/2015,12/03/2015,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7Gb Dvd-R,113.52,5,0.2,29.8,45.408,15.61
4768,CA-2015-123155,09/03/2015,12/03/2015,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10001809,Technology,Phones,Panasonic Kx T7736-B Digital Phone,359.88,3,0.2,22.49,143.952,121.46
4769,CA-2017-158883,02/06/2017,03/06/2017,Same Day,CS-11860,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,25.34,4,0.2,9.19,10.136000000000001,0.95
4770,US-2016-114888,19/09/2016,24/09/2016,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.95,3,0.2,4.18,4.78,0.6
4771,US-2016-114888,19/09/2016,24/09/2016,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears By Acme United Corporation,6.24,3,0.0,1.87,2.4960000000000004,0.63
4772,US-2014-167262,31/10/2014,03/11/2014,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,Plantronics Hl10 Handset Lifter,742.34,8,0.2,83.51,296.93600000000004,213.43
4773,CA-2017-119746,23/11/2017,27/11/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.46,1,0.6,-4.04,2.584,6.62
4774,CA-2017-119746,23/11/2017,27/11/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.18,4.608,0.43
4775,CA-2017-119746,23/11/2017,27/11/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10004447,Technology,Phones,Toshiba Ipt2010-Sd Ip Telephone,222.38,2,0.2,16.68,88.952,72.27
4776,CA-2017-108091,16/11/2017,21/11/2017,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,92025,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,23.36,4,0.0,6.07,9.344,3.27
4777,CA-2016-101630,19/02/2016,23/02/2016,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-LA-10004425,Office Supplies,Labels,Staple-On Labels,8.67,3,0.0,4.07,3.468,-0.6
4778,CA-2016-101630,19/02/2016,23/02/2016,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0.0,6.68,10.284,3.6
4779,CA-2017-132346,07/11/2017,11/11/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Newark,Delaware,19711,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,100.94,7,0.0,33.31,40.376000000000005,7.07
4780,CA-2014-150301,08/07/2014,10/07/2014,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.88,1,0.1,10.65,25.552000000000003,14.9
4781,CA-2014-159310,07/11/2014,12/11/2014,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.14,4,0.3,0.0,273.25600000000003,273.26
4782,CA-2014-159310,07/11/2014,12/11/2014,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.48,3,0.8,-2.21,0.592,2.8
4783,CA-2014-159310,07/11/2014,12/11/2014,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,40.71,7,0.2,3.56,16.284000000000002,12.72
4784,US-2017-147984,28/01/2017,01/02/2017,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,67212,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,279.9,5,0.0,137.15,111.96,-25.19
4785,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,13.12,5,0.2,1.15,5.248,4.1
4786,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.58,4,0.7,-143.79,27.832,171.62
4787,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001545,Office Supplies,Art,Newell 326,4.22,3,0.2,0.48,1.688,1.21
4788,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,58.08,4,0.2,-6.53,23.232,29.76
4789,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",52.42,9,0.2,15.07,20.968000000000004,5.9
4790,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10001473,Furniture,Furnishings,Dax Wood Document Frame,54.92,5,0.2,10.98,21.968000000000004,10.99
4791,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,364.95,5,0.5,-248.17,145.98,394.15
4792,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,85.06,3,0.2,28.71,34.024,5.31
4793,CA-2015-104346,11/12/2015,16/12/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,27.7,3,0.2,9.69,11.08,1.39
4794,US-2015-141684,29/06/2015,04/07/2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” X 11”",24.96,4,0.0,11.23,9.984000000000002,-1.25
4795,CA-2015-144722,16/03/2015,23/03/2015,Standard Class,MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,1,0.0,18.11,17.252000000000002,-0.86
4796,CA-2015-120516,13/08/2015,17/08/2015,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,30062,South,OFF-BI-10004187,Office Supplies,Binders,3-Ring Staple Pack,5.64,3,0.0,2.71,2.256,-0.45
4797,US-2016-148901,14/05/2016,19/05/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001718,Office Supplies,Binders,Gbc Docubind P50 Personal Binding Machine,57.58,3,0.7,-44.15,23.032,67.18
4798,US-2016-148901,14/05/2016,19/05/2016,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,31.1,6,0.2,10.89,12.440000000000001,1.55
